"country","province","date","actual_cases"
"China","hong kong",2020-01-26,8
"China","hong kong",2020-01-27,8
"China","hong kong",2020-01-28,8
"China","hong kong",2020-01-29,10
"China","hong kong",2020-01-30,10
"China","hong kong",2020-01-31,12
"China","hong kong",2020-02-01,13
"China","hong kong",2020-02-02,15
"China","hong kong",2020-02-03,15
"China","hong kong",2020-02-04,17
"China","hong kong",2020-02-05,21
"China","hong kong",2020-02-06,24
"China","hong kong",2020-02-07,25
"China","hong kong",2020-02-08,26
"China","hong kong",2020-02-09,29
"China","hong kong",2020-02-10,38
"China","hong kong",2020-02-11,49
"China","hong kong",2020-02-12,50
"China","hong kong",2020-02-13,53
"China","hong kong",2020-02-14,56
"China","hong kong",2020-02-15,56
"China","hong kong",2020-02-16,57
"China","hong kong",2020-02-17,60
"China","hong kong",2020-02-18,62
"China","hong kong",2020-02-19,63
"China","hong kong",2020-02-20,68
"China","hong kong",2020-02-21,68
"China","hong kong",2020-02-22,69
"China","hong kong",2020-02-23,74
"China","hong kong",2020-02-24,79
"China","hong kong",2020-02-25,84
"China","hong kong",2020-02-26,91
"China","hong kong",2020-02-27,92
"China","hong kong",2020-02-28,94
"China","hong kong",2020-02-29,95
"China","hong kong",2020-03-01,96
"China","hong kong",2020-03-02,100
"China","hong kong",2020-03-03,100
"China","hong kong",2020-03-04,105
"China","hong kong",2020-03-05,105
"China","hong kong",2020-03-06,107
"China","hong kong",2020-03-07,108
"China","hong kong",2020-03-08,114
"China","hong kong",2020-03-09,115
"China","hong kong",2020-03-10,120
"China","hong kong",2020-03-11,126
"China","hong kong",2020-03-12,129
"China","hong kong",2020-03-13,134
"China","hong kong",2020-03-14,140
"China","hong kong",2020-03-15,145
"China","hong kong",2020-03-16,155
"China","hong kong",2020-03-17,162
"China","hong kong",2020-03-18,181
"China","hong kong",2020-03-19,208
"China","hong kong",2020-03-20,256
"China","hong kong",2020-03-21,273
"China","hong kong",2020-03-22,317
"China","hong kong",2020-03-23,356
"China","hong kong",2020-03-24,386
"China","hong kong",2020-03-25,410
"China","hong kong",2020-03-26,453
"China","hong kong",2020-03-27,519
"China","hong kong",2020-03-28,561
"China","hong kong",2020-03-29,641
"China","hong kong",2020-03-30,682
"China","hong kong",2020-03-31,714
"China","hubei",2020-01-22,444
"China","hubei",2020-01-23,444
"China","hubei",2020-01-24,549
"China","hubei",2020-01-25,761
"China","hubei",2020-01-26,1058
"China","hubei",2020-01-27,1423
"China","hubei",2020-01-28,3554
"China","hubei",2020-01-29,3554
"China","hubei",2020-01-30,4903
"China","hubei",2020-01-31,5806
"China","hubei",2020-02-01,7153
"China","hubei",2020-02-02,11177
"China","hubei",2020-02-03,13522
"China","hubei",2020-02-04,16678
"China","hubei",2020-02-05,19665
"China","hubei",2020-02-06,22112
"China","hubei",2020-02-07,24953
"China","hubei",2020-02-08,27100
"China","hubei",2020-02-09,29631
"China","hubei",2020-02-10,31728
"China","hubei",2020-02-11,33366
"China","hubei",2020-02-12,33366
"China","hubei",2020-02-13,48206
"China","hubei",2020-02-14,54406
"China","hubei",2020-02-15,56249
"China","hubei",2020-02-16,58182
"China","hubei",2020-02-17,59989
"China","hubei",2020-02-18,61682
"China","hubei",2020-02-19,62031
"China","hubei",2020-02-20,62442
"China","hubei",2020-02-21,62662
"China","hubei",2020-02-22,64084
"China","hubei",2020-02-23,64084
"China","hubei",2020-02-24,64287
"China","hubei",2020-02-25,64786
"China","hubei",2020-02-26,65187
"China","hubei",2020-02-27,65596
"China","hubei",2020-02-28,65914
"China","hubei",2020-02-29,66337
"China","hubei",2020-03-01,66907
"China","hubei",2020-03-02,67103
"China","hubei",2020-03-03,67217
"China","hubei",2020-03-04,67332
"China","hubei",2020-03-05,67466
"China","hubei",2020-03-06,67592
"China","hubei",2020-03-07,67666
"China","hubei",2020-03-08,67707
"China","hubei",2020-03-09,67743
"China","hubei",2020-03-10,67760
"China","hubei",2020-03-11,67773
"China","hubei",2020-03-12,67781
"China","hubei",2020-03-13,67786
"China","hubei",2020-03-14,67790
"China","hubei",2020-03-15,67794
"China","hubei",2020-03-16,67798
"China","hubei",2020-03-17,67799
"China","hubei",2020-03-18,67800
"China","hubei",2020-03-19,67800
"China","hubei",2020-03-20,67800
"China","hubei",2020-03-21,67800
"China","hubei",2020-03-22,67800
"China","hubei",2020-03-23,67800
"China","hubei",2020-03-24,67801
"China","hubei",2020-03-25,67801
"China","hubei",2020-03-26,67801
"China","hubei",2020-03-27,67801
"China","hubei",2020-03-28,67801
"China","hubei",2020-03-29,67801
"China","hubei",2020-03-30,67801
"China","hubei",2020-03-31,67801
"China","hunan",2020-01-22,4
"China","hunan",2020-01-23,9
"China","hunan",2020-01-24,24
"China","hunan",2020-01-25,43
"China","hunan",2020-01-26,69
"China","hunan",2020-01-27,100
"China","hunan",2020-01-28,143
"China","hunan",2020-01-29,221
"China","hunan",2020-01-30,277
"China","hunan",2020-01-31,332
"China","hunan",2020-02-01,389
"China","hunan",2020-02-02,463
"China","hunan",2020-02-03,521
"China","hunan",2020-02-04,593
"China","hunan",2020-02-05,661
"China","hunan",2020-02-06,711
"China","hunan",2020-02-07,772
"China","hunan",2020-02-08,803
"China","hunan",2020-02-09,838
"China","hunan",2020-02-10,879
"China","hunan",2020-02-11,912
"China","hunan",2020-02-12,946
"China","hunan",2020-02-13,968
"China","hunan",2020-02-14,988
"China","hunan",2020-02-15,1001
"China","hunan",2020-02-16,1004
"China","hunan",2020-02-17,1006
"China","hunan",2020-02-18,1007
"China","hunan",2020-02-19,1008
"China","hunan",2020-02-20,1010
"China","hunan",2020-02-21,1011
"China","hunan",2020-02-22,1013
"China","hunan",2020-02-23,1016
"China","hunan",2020-02-24,1016
"China","hunan",2020-02-25,1016
"China","hunan",2020-02-26,1016
"China","hunan",2020-02-27,1017
"China","hunan",2020-02-28,1017
"China","hunan",2020-02-29,1018
"China","hunan",2020-03-01,1018
"China","hunan",2020-03-02,1018
"China","hunan",2020-03-03,1018
"China","hunan",2020-03-04,1018
"China","hunan",2020-03-05,1018
"China","hunan",2020-03-06,1018
"China","hunan",2020-03-07,1018
"China","hunan",2020-03-08,1018
"China","hunan",2020-03-09,1018
"China","hunan",2020-03-10,1018
"China","hunan",2020-03-11,1018
"China","hunan",2020-03-12,1018
"China","hunan",2020-03-13,1018
"China","hunan",2020-03-14,1018
"China","hunan",2020-03-15,1018
"China","hunan",2020-03-16,1018
"China","hunan",2020-03-17,1018
"China","hunan",2020-03-18,1018
"China","hunan",2020-03-19,1018
"China","hunan",2020-03-20,1018
"China","hunan",2020-03-21,1018
"China","hunan",2020-03-22,1018
"China","hunan",2020-03-23,1018
"China","hunan",2020-03-24,1018
"China","hunan",2020-03-25,1018
"China","hunan",2020-03-26,1018
"China","hunan",2020-03-27,1018
"China","hunan",2020-03-28,1018
"China","hunan",2020-03-29,1018
"China","hunan",2020-03-30,1018
"China","hunan",2020-03-31,1018
"China","inner mongolia",2020-01-22,0
"China","inner mongolia",2020-01-23,0
"China","inner mongolia",2020-01-24,1
"China","inner mongolia",2020-01-25,7
"China","inner mongolia",2020-01-26,7
"China","inner mongolia",2020-01-27,11
"China","inner mongolia",2020-01-28,15
"China","inner mongolia",2020-01-29,16
"China","inner mongolia",2020-01-30,19
"China","inner mongolia",2020-01-31,20
"China","inner mongolia",2020-02-01,23
"China","inner mongolia",2020-02-02,27
"China","inner mongolia",2020-02-03,34
"China","inner mongolia",2020-02-04,35
"China","inner mongolia",2020-02-05,42
"China","inner mongolia",2020-02-06,46
"China","inner mongolia",2020-02-07,50
"China","inner mongolia",2020-02-08,52
"China","inner mongolia",2020-02-09,54
"China","inner mongolia",2020-02-10,58
"China","inner mongolia",2020-02-11,58
"China","inner mongolia",2020-02-12,60
"China","inner mongolia",2020-02-13,61
"China","inner mongolia",2020-02-14,65
"China","inner mongolia",2020-02-15,68
"China","inner mongolia",2020-02-16,70
"China","inner mongolia",2020-02-17,72
"China","inner mongolia",2020-02-18,73
"China","inner mongolia",2020-02-19,75
"China","inner mongolia",2020-02-20,75
"China","inner mongolia",2020-02-21,75
"China","inner mongolia",2020-02-22,75
"China","inner mongolia",2020-02-23,75
"China","inner mongolia",2020-02-24,75
"China","inner mongolia",2020-02-25,75
"China","inner mongolia",2020-02-26,75
"China","inner mongolia",2020-02-27,75
"China","inner mongolia",2020-02-28,75
"China","inner mongolia",2020-02-29,75
"China","inner mongolia",2020-03-01,75
"China","inner mongolia",2020-03-02,75
"China","inner mongolia",2020-03-03,75
"China","inner mongolia",2020-03-04,75
"China","inner mongolia",2020-03-05,75
"China","inner mongolia",2020-03-06,75
"China","inner mongolia",2020-03-07,75
"China","inner mongolia",2020-03-08,75
"China","inner mongolia",2020-03-09,75
"China","inner mongolia",2020-03-10,75
"China","inner mongolia",2020-03-11,75
"China","inner mongolia",2020-03-12,75
"China","inner mongolia",2020-03-13,75
"China","inner mongolia",2020-03-14,75
"China","inner mongolia",2020-03-15,75
"China","inner mongolia",2020-03-16,75
"China","inner mongolia",2020-03-17,75
"China","inner mongolia",2020-03-18,75
"China","inner mongolia",2020-03-19,75
"China","inner mongolia",2020-03-20,75
"China","inner mongolia",2020-03-21,75
"China","inner mongolia",2020-03-22,75
"China","inner mongolia",2020-03-23,75
"China","inner mongolia",2020-03-24,75
"China","inner mongolia",2020-03-25,77
"China","inner mongolia",2020-03-26,89
"China","inner mongolia",2020-03-27,92
"China","inner mongolia",2020-03-28,94
"China","inner mongolia",2020-03-29,95
"China","inner mongolia",2020-03-30,97
"China","inner mongolia",2020-03-31,107
"China","jiangsu",2020-01-22,1
"China","jiangsu",2020-01-23,5
"China","jiangsu",2020-01-24,9
"China","jiangsu",2020-01-25,18
"China","jiangsu",2020-01-26,33
"China","jiangsu",2020-01-27,47
"China","jiangsu",2020-01-28,70
"China","jiangsu",2020-01-29,99
"China","jiangsu",2020-01-30,129
"China","jiangsu",2020-01-31,168
"China","jiangsu",2020-02-01,202
"China","jiangsu",2020-02-02,236
"China","jiangsu",2020-02-03,271
"China","jiangsu",2020-02-04,308
"China","jiangsu",2020-02-05,341
"China","jiangsu",2020-02-06,373
"China","jiangsu",2020-02-07,408
"China","jiangsu",2020-02-08,439
"China","jiangsu",2020-02-09,468
"China","jiangsu",2020-02-10,492
"China","jiangsu",2020-02-11,515
"China","jiangsu",2020-02-12,543
"China","jiangsu",2020-02-13,570
"China","jiangsu",2020-02-14,593
"China","jiangsu",2020-02-15,604
"China","jiangsu",2020-02-16,617
"China","jiangsu",2020-02-17,626
"China","jiangsu",2020-02-18,629
"China","jiangsu",2020-02-19,631
"China","jiangsu",2020-02-20,631
"China","jiangsu",2020-02-21,631
"China","jiangsu",2020-02-22,631
"China","jiangsu",2020-02-23,631
"China","jiangsu",2020-02-24,631
"China","jiangsu",2020-02-25,631
"China","jiangsu",2020-02-26,631
"China","jiangsu",2020-02-27,631
"China","jiangsu",2020-02-28,631
"China","jiangsu",2020-02-29,631
"China","jiangsu",2020-03-01,631
"China","jiangsu",2020-03-02,631
"China","jiangsu",2020-03-03,631
"China","jiangsu",2020-03-04,631
"China","jiangsu",2020-03-05,631
"China","jiangsu",2020-03-06,631
"China","jiangsu",2020-03-07,631
"China","jiangsu",2020-03-08,631
"China","jiangsu",2020-03-09,631
"China","jiangsu",2020-03-10,631
"China","jiangsu",2020-03-11,631
"China","jiangsu",2020-03-12,631
"China","jiangsu",2020-03-13,631
"China","jiangsu",2020-03-14,631
"China","jiangsu",2020-03-15,631
"China","jiangsu",2020-03-16,631
"China","jiangsu",2020-03-17,631
"China","jiangsu",2020-03-18,631
"China","jiangsu",2020-03-19,631
"China","jiangsu",2020-03-20,631
"China","jiangsu",2020-03-21,631
"China","jiangsu",2020-03-22,633
"China","jiangsu",2020-03-23,633
"China","jiangsu",2020-03-24,636
"China","jiangsu",2020-03-25,638
"China","jiangsu",2020-03-26,640
"China","jiangsu",2020-03-27,641
"China","jiangsu",2020-03-28,641
"China","jiangsu",2020-03-29,644
"China","jiangsu",2020-03-30,645
"China","jiangsu",2020-03-31,646
"China","jiangxi",2020-01-22,2
"China","jiangxi",2020-01-23,7
"China","jiangxi",2020-01-24,18
"China","jiangxi",2020-01-25,18
"China","jiangxi",2020-01-26,36
"China","jiangxi",2020-01-27,72
"China","jiangxi",2020-01-28,109
"China","jiangxi",2020-01-29,109
"China","jiangxi",2020-01-30,162
"China","jiangxi",2020-01-31,240
"China","jiangxi",2020-02-01,286
"China","jiangxi",2020-02-02,333
"China","jiangxi",2020-02-03,391
"China","jiangxi",2020-02-04,476
"China","jiangxi",2020-02-05,548
"China","jiangxi",2020-02-06,600
"China","jiangxi",2020-02-07,661
"China","jiangxi",2020-02-08,698
"China","jiangxi",2020-02-09,740
"China","jiangxi",2020-02-10,771
"China","jiangxi",2020-02-11,804
"China","jiangxi",2020-02-12,844
"China","jiangxi",2020-02-13,872
"China","jiangxi",2020-02-14,900
"China","jiangxi",2020-02-15,913
"China","jiangxi",2020-02-16,925
"China","jiangxi",2020-02-17,930
"China","jiangxi",2020-02-18,933
"China","jiangxi",2020-02-19,934
"China","jiangxi",2020-02-20,934
"China","jiangxi",2020-02-21,934
"China","jiangxi",2020-02-22,934
"China","jiangxi",2020-02-23,934
"China","jiangxi",2020-02-24,934
"China","jiangxi",2020-02-25,934
"China","jiangxi",2020-02-26,934
"China","jiangxi",2020-02-27,934
"China","jiangxi",2020-02-28,935
"China","jiangxi",2020-02-29,935
"China","jiangxi",2020-03-01,935
"China","jiangxi",2020-03-02,935
"China","jiangxi",2020-03-03,935
"China","jiangxi",2020-03-04,935
"China","jiangxi",2020-03-05,935
"China","jiangxi",2020-03-06,935
"China","jiangxi",2020-03-07,935
"China","jiangxi",2020-03-08,935
"China","jiangxi",2020-03-09,935
"China","jiangxi",2020-03-10,935
"China","jiangxi",2020-03-11,935
"China","jiangxi",2020-03-12,935
"China","jiangxi",2020-03-13,935
"China","jiangxi",2020-03-14,935
"China","jiangxi",2020-03-15,935
"China","jiangxi",2020-03-16,935
"China","jiangxi",2020-03-17,935
"China","jiangxi",2020-03-18,935
"China","jiangxi",2020-03-19,935
"China","jiangxi",2020-03-20,935
"China","jiangxi",2020-03-21,935
"China","jiangxi",2020-03-22,936
"China","jiangxi",2020-03-23,936
"China","jiangxi",2020-03-24,936
"China","jiangxi",2020-03-25,936
"China","jiangxi",2020-03-26,936
"China","jiangxi",2020-03-27,936
"China","jiangxi",2020-03-28,936
"China","jiangxi",2020-03-29,937
"China","jiangxi",2020-03-30,937
"China","jiangxi",2020-03-31,937
"China","jilin",2020-01-22,0
"China","jilin",2020-01-23,1
"China","jilin",2020-01-24,3
"China","jilin",2020-01-25,4
"China","jilin",2020-01-26,4
"China","jilin",2020-01-27,6
"China","jilin",2020-01-28,8
"China","jilin",2020-01-29,9
"China","jilin",2020-01-30,14
"China","jilin",2020-01-31,14
"China","jilin",2020-02-01,17
"China","jilin",2020-02-02,23
"China","jilin",2020-02-03,31
"China","jilin",2020-02-04,42
"China","jilin",2020-02-05,54
"China","jilin",2020-02-06,59
"China","jilin",2020-02-07,65
"China","jilin",2020-02-08,69
"China","jilin",2020-02-09,78
"China","jilin",2020-02-10,80
"China","jilin",2020-02-11,81
"China","jilin",2020-02-12,83
"China","jilin",2020-02-13,84
"China","jilin",2020-02-14,86
"China","jilin",2020-02-15,88
"China","jilin",2020-02-16,89
"China","jilin",2020-02-17,89
"China","jilin",2020-02-18,89
"China","jilin",2020-02-19,90
"China","jilin",2020-02-20,91
"China","jilin",2020-02-21,91
"China","jilin",2020-02-22,91
"China","jilin",2020-02-23,91
"China","jilin",2020-02-24,93
"China","jilin",2020-02-25,93
"China","jilin",2020-02-26,93
"China","jilin",2020-02-27,93
"China","jilin",2020-02-28,93
"China","jilin",2020-02-29,93
"China","jilin",2020-03-01,93
"China","jilin",2020-03-02,93
"China","jilin",2020-03-03,93
"China","jilin",2020-03-04,93
"China","jilin",2020-03-05,93
"China","jilin",2020-03-06,93
"China","jilin",2020-03-07,93
"China","jilin",2020-03-08,93
"China","jilin",2020-03-09,93
"China","jilin",2020-03-10,93
"China","jilin",2020-03-11,93
"China","jilin",2020-03-12,93
"China","jilin",2020-03-13,93
"China","jilin",2020-03-14,93
"China","jilin",2020-03-15,93
"China","jilin",2020-03-16,93
"China","jilin",2020-03-17,93
"China","jilin",2020-03-18,93
"China","jilin",2020-03-19,93
"China","jilin",2020-03-20,93
"China","jilin",2020-03-21,93
"China","jilin",2020-03-22,93
"China","jilin",2020-03-23,93
"China","jilin",2020-03-24,93
"China","jilin",2020-03-25,94
"China","jilin",2020-03-26,95
"China","jilin",2020-03-27,95
"China","jilin",2020-03-28,97
"China","jilin",2020-03-29,98
"China","jilin",2020-03-30,98
"China","jilin",2020-03-31,98
"China","liaoning",2020-01-22,2
"China","liaoning",2020-01-23,3
"China","liaoning",2020-01-24,4
"China","liaoning",2020-01-25,17
"China","liaoning",2020-01-26,21
"China","liaoning",2020-01-27,27
"China","liaoning",2020-01-28,34
"China","liaoning",2020-01-29,39
"China","liaoning",2020-01-30,41
"China","liaoning",2020-01-31,48
"China","liaoning",2020-02-01,64
"China","liaoning",2020-02-02,70
"China","liaoning",2020-02-03,74
"China","liaoning",2020-02-04,81
"China","liaoning",2020-02-05,89
"China","liaoning",2020-02-06,94
"China","liaoning",2020-02-07,99
"China","liaoning",2020-02-08,105
"China","liaoning",2020-02-09,107
"China","liaoning",2020-02-10,108
"China","liaoning",2020-02-11,111
"China","liaoning",2020-02-12,116
"China","liaoning",2020-02-13,117
"China","liaoning",2020-02-14,119
"China","liaoning",2020-02-15,119
"China","liaoning",2020-02-16,121
"China","liaoning",2020-02-17,121
"China","liaoning",2020-02-18,121
"China","liaoning",2020-02-19,121
"China","liaoning",2020-02-20,121
"China","liaoning",2020-02-21,121
"China","liaoning",2020-02-22,121
"China","liaoning",2020-02-23,121
"China","liaoning",2020-02-24,121
"China","liaoning",2020-02-25,121
"China","liaoning",2020-02-26,121
